"File","Line","Pattern","Content"
"include\marketplace\extension_marketplace_manager.h","63","QString\b","void updateAvailable(const QString& extensionId, const QString& version);"
"include\marketplace\extension_marketplace_manager.h","64","QString\b","void uninstallCompleted(const QString& extensionId, bool success);"
"include\marketplace\extension_marketplace_manager.h","67","QString\b","void errorOccurred(const QString& error);"
"include\marketplace\extension_marketplace_manager.h","77","QString\b","QString id;"
"include\marketplace\extension_marketplace_manager.h","78","QString\b","QString name;"
"include\marketplace\extension_marketplace_manager.h","79","QString\b","QString version;"
"include\marketplace\extension_marketplace_manager.h","80","QString\b","QString publisher;"
"include\marketplace\extension_marketplace_manager.h","81","QString\b","QString description;"
"include\marketplace\extension_marketplace_manager.h","82","QString\b","QString iconUrl;"
"include\marketplace\extension_marketplace_manager.h","88","QString\b","QString installedVersion;"
"include\marketplace\extension_marketplace_manager.h","98","QString\b","QString m_privateMarketplaceUrl;"
"include\marketplace\extension_marketplace_manager.h","103","QString\b","QString getExtensionDownloadUrl(const QString& extensionId, const QString& version);"
"include\marketplace\extension_marketplace_manager.h","104","QString\b","bool isExtensionAllowed(const QString& extensionId);"
"include\marketplace\marketplace_ui_view.h","55","QString\b","void onInstallationStarted(const QString& extensionId);"
"include\marketplace\marketplace_ui_view.h","56","QString\b","void onInstallationCompleted(const QString& extensionId, bool success);"
"include\marketplace\marketplace_ui_view.h","57","QString\b","void onInstallationError(const QString& extensionId, const QString& error);"
"include\marketplace\marketplace_ui_view.h","58","QString\b","void onUpdateAvailable(const QString& extensionId, const QString& version);"
"include\marketplace\marketplace_ui_view.h","59","QString\b","void onUninstallCompleted(const QString& extensionId, bool success);"
"include\marketplace\marketplace_ui_view.h","61","QString\b","void onErrorOccurred(const QString& error);"
"include\marketplace\marketplace_ui_view.h","109","QString\b","QString m_selectedExtensionId;"
"include\marketplace\marketplace_ui_view.h","110","QString\b","QHash<QString, QJsonObject> m_extensionCache;"
"include\marketplace\marketplace_ui_view.h","123","QString\b","void showError(const QString& message);"
"include\marketplace\marketplace_ui_view.h","124","QString\b","void showStatus(const QString& message);"
"include\marketplace\offline_cache_store.h","4","QString\b","#include <QString>"
"include\marketplace\offline_cache_store.h","28","QString\b","void cacheSearchResults(const QString& query, const QJsonArray& results);"
"include\marketplace\offline_cache_store.h","29","QString\b","void cacheExtensionDetails(const QString& extensionId, const QJsonObject& details);"
"include\marketplace\offline_cache_store.h","30","QString\b","void cacheExtensionBundle(const QString& extensionId, const QString& bundlePath);"
"include\marketplace\offline_cache_store.h","33","QString\b","QJsonArray getCachedSearchResults(const QString& query);"
"include\marketplace\offline_cache_store.h","34","QString\b","QJsonObject getCachedExtensionDetails(const QString& extensionId);"
"include\marketplace\offline_cache_store.h","35","QString\b","QString getCachedExtensionBundle(const QString& extensionId);"
"include\marketplace\offline_cache_store.h","44","QString\b","bool loadAirGappedBundle(const QString& bundlePath);"
"include\marketplace\offline_cache_store.h","45","QString\b","bool exportExtensionBundle(const QString& extensionId, const QString& outputPath);"
"include\marketplace\offline_cache_store.h","51","QString\b","void bundleLoaded(const QString& extensionId);"
"include\marketplace\offline_cache_store.h","52","QString\b","void bundleExported(const QString& extensionId, const QString& outputPath);"
"include\marketplace\offline_cache_store.h","56","QString\b","QString key;"
"include\marketplace\offline_cache_store.h","57","QString\b","QString filePath;"
"include\marketplace\offline_cache_store.h","68","QString\b","QString getCacheFilePath(const QString& key);"
"include\marketplace\offline_cache_store.h","72","QString\b","bool compressFile(const QString& inputPath, const QString& outputPath);"
"include\marketplace\offline_cache_store.h","73","QString\b","bool decompressFile(const QString& inputPath, const QString& outputPath);"
"include\marketplace\offline_cache_store.h","74","QString\b","QString hashKey(const QString& key);"
"include\marketplace\vsix_installer.h","4","QString\b","#include <QString>"
"include\marketplace\vsix_installer.h","26","QString\b","void installFromUrl(const QString& url, const QString& extensionId);"
"include\marketplace\vsix_installer.h","27","QString\b","void installFromFile(const QString& filePath);"
"include\marketplace\vsix_installer.h","28","QString\b","bool uninstallExtension(const QString& extensionId);"
"include\marketplace\vsix_installer.h","31","QString\b","bool isExtensionInstalled(const QString& extensionId);"
"include\marketplace\vsix_installer.h","32","QString\b","QString getExtensionInstallPath(const QString& extensionId);"
"include\marketplace\vsix_installer.h","35","QString\b","void installationStarted(const QString& extensionId);"
"include\marketplace\vsix_installer.h","36","QString\b","void installationProgress(const QString& extensionId, int percentage);"
"include\marketplace\vsix_installer.h","37","QString\b","void installationCompleted(const QString& extensionId, bool success);"
"include\marketplace\vsix_installer.h","38","QString\b","void installationError(const QString& extensionId, const QString& error);"
"include\marketplace\vsix_installer.h","39","QString\b","void uninstallCompleted(const QString& extensionId, bool success);"
"include\marketplace\vsix_installer.h","47","QString\b","QString extensionId;"
"include\marketplace\vsix_installer.h","48","QString\b","QString downloadUrl;"
"include\marketplace\vsix_installer.h","49","QString\b","QString tempFilePath;"
"include\marketplace\vsix_installer.h","56","QString\b","bool extractVsixPackage(const QString& vsixPath, const QString& destination);"
"include\marketplace\vsix_installer.h","57","QString\b","bool activateExtension(const QString& extensionPath);"
"include\marketplace\vsix_installer.h","58","QString\b","bool deactivateExtension(const QString& extensionId);"
"include\marketplace\vsix_installer.h","59","QString\b","QString getExtensionsDirectory();"
"include\multimodal_engine\multimodal_engine.h","6","QString\b","#include <QString>"
"include\multimodal_engine\multimodal_engine.h","17","QString\b","// Emits visionPromptReady(QString base64, QString mime)"
"include\multimodal_engine\multimodal_engine.h","19","QString\b","void processImage(const QString &filePath);"
"include\multimodal_engine\multimodal_engine.h","22","QString\b","void visionPromptReady(const QString &base64, const QString &mime);"
"include\net\rate_limiter.h","7","QString\b","#include <QString>"
"include\net\rate_limiter.h","19","QString\b","void setRateLimit(const QString &identifier, int requestsPerSecond);"
"include\net\rate_limiter.h","22","QString\b","bool isRequestAllowed(const QString &identifier);"
"include\net\rate_limiter.h","31","QString\b","QMap<QString, RateLimitInfo> m_rateLimits;"
"include\net\rate_limiter.h","34","QString\b","void refillTokens(const QString &identifier, RateLimitInfo &info);"
"include\orchestration\OrchestrationUI.h","37","QString\b","void onModelSelectionCompleted(const QHash<QString, QString>& modelAssignments);"
"include\orchestration\OrchestrationUI.h","38","QString\b","void onTabCreated(const QString& tabName, const QString& model);"
"include\orchestration\OrchestrationUI.h","39","QString\b","void onTaskStarted(const QString& taskId, const QString& model);"
"include\orchestration\OrchestrationUI.h","40","QString\b","void onTaskProgress(const QString& taskId, int progress);"
"include\orchestration\OrchestrationUI.h","43","QString\b","void onErrorOccurred(const QString& errorMessage);"
"include\orchestration\OrchestrationUI.h","66","QString\b","QString formatMemorySize(qint64 bytes) const;"
"include\orchestration\TaskOrchestrator.h","19","QString\b","#include <QString>"
"include\orchestration\TaskOrchestrator.h","35","QString\b","QString id;"
"include\orchestration\TaskOrchestrator.h","36","QString\b","QString description;"
"include\orchestration\TaskOrchestrator.h","37","QString\b","QString model;           // Selected model: codellama, deepseek-coder, your-custom-model, mock-model"
"include\orchestration\TaskOrchestrator.h","38","QString\b","QString type;           // Task type: code_generation, explanation, refactoring, analysis, etc."
"include\orchestration\TaskOrchestrator.h","45","QString\b","QString memoryStrategy; // Memory allocation strategy: ""conservative"", ""balanced"", ""aggressive"""
"include\orchestration\TaskOrchestrator.h","51","QString\b","QString taskId;"
"include\orchestration\TaskOrchestrator.h","52","QString\b","QString model;"
"include\orchestration\TaskOrchestrator.h","53","QString\b","QString result;"
"include\orchestration\TaskOrchestrator.h","55","QString\b","QString error;"
"include\orchestration\TaskOrchestrator.h","70","QString\b","void orchestrateTask(const QString& naturalLanguageDescription);"
"include\orchestration\TaskOrchestrator.h","73","QString\b","RawrXD::Backend::ToolResult executeTool(const QString& toolName, const QJsonObject& params);"
"include\orchestration\TaskOrchestrator.h","76","QString\b","QList<QString> getAvailableModels() const;"
"include\orchestration\TaskOrchestrator.h","77","QString\b","bool isModelAvailable(const QString& model) const;"
"include\orchestration\TaskOrchestrator.h","78","QString\b","void setModelPreferences(const QHash<QString, int>& preferences);"
"include\orchestration\TaskOrchestrator.h","82","QString\b","OrchestrationResult getTaskResult(const QString& taskId) const;"
"include\orchestration\TaskOrchestrator.h","83","QString\b","void cancelTask(const QString& taskId);"
"include\orchestration\TaskOrchestrator.h","86","QString\b","void setMemoryProfile(const QString& profileName);"
"include\orchestration\TaskOrchestrator.h","88","QString\b","void setTaskMemoryStrategy(const QString& strategy);"
"include\orchestration\TaskOrchestrator.h","92","QString\b","void allocateTaskMemory(const QString& taskId, qint64 bytes);"
"include\orchestration\TaskOrchestrator.h","93","QString\b","void releaseTaskMemory(const QString& taskId);"
"include\orchestration\TaskOrchestrator.h","96","QString\b","QList<TaskDefinition> decomposeComplexTask(const QString& description);"
"include\orchestration\TaskOrchestrator.h","102","QString\b","void modelSelectionCompleted(const QHash<QString, QString>& modelAssignments);"
"include\orchestration\TaskOrchestrator.h","103","QString\b","void tabCreated(const QString& tabName, const QString& model);"
"include\orchestration\TaskOrchestrator.h","104","QString\b","void taskStarted(const QString& taskId, const QString& model);"
"include\orchestration\TaskOrchestrator.h","105","QString\b","void taskProgress(const QString& taskId, int progress);"
"include\orchestration\TaskOrchestrator.h","108","QString\b","void errorOccurred(const QString& errorMessage);"
"include\orchestration\TaskOrchestrator.h","112","QString\b","void handleModelResponse(QNetworkReply* reply, const QString& taskId);"
